Time,GPS_X,GPS_Y,GPS_Z,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,Pos_X,Pos_Y,Vel_X,Vel_Y,Speed,Direction
4.4,208.313833897527,-5.500009920885174,0.5272149804049441,-0.9032303670377289,1.142199071509717e-05,9.769162414659101,5.4456814901563045e-06,0.0006620769754254641,3.903911423125554e-07,209.7740610613816,-5.524116016370773,3.1272019182794053,-0.04701537961224823,3.1275553206315116,-1.3497155201173714
4.41,208.313833897527,-5.500009920885174,0.5272149804049441,-0.9034032449644188,1.1976500463139407e-05,9.768752339641882,5.329651604967096e-06,0.0006637703972006202,3.692981273942719e-07,209.80528791040214,-5.524586169568071,3.1181678858297612,-0.0470152598472436,3.1185223101460324,-1.3497153085251306
4.42,208.313833897527,-5.500009920885174,0.5272149804049441,-0.9035724678021908,1.248957181648238e-05,9.768355412239801,5.214167376454502e-06,0.0006630819581258177,3.480277083690318e-07,209.83642441063705,-5.525056321542065,3.1091321611517393,-0.047015134951525435,3.1094876134859577,-1.3497151091199422
4.43,208.313833897527,-5.500009920885174,0.5272149804049441,-0.9037375769762632,1.2964458493332637e-05,9.767972542152792,5.099614335191186e-06,0.0006601007625407706,3.266511419120553e-07,209.8674705453697,-5.5255264722433575,3.1000947853819767,-0.0470150053069405,3.10045127184359,-1.349714921962624
4.44,208.313833897527,-5.500009920885174,0.5272149804049441,-0.9038981450240011,1.3404530422615995e-05,9.76760455689418,4.986311524404341e-06,0.0006549206904255035,3.0523652944498305e-07,209.89842629831628,-5.5259966216262,3.0910558039317366,-0.047014871261636275,3.0914133306854685,-1.3497147470749753
4.45,208.313833897527,-5.500009920885174,0.5272149804049441,-0.9040537756670034,1.3813220309324287e-05,9.76725220178855,4.874510589081013e-06,0.0006476398948710314,2.8384897802380294e-07,209.9292916536668,-5.526466769648156,3.0820152661750666,-0.04701473312943318,3.082373839440537,-1.3497145844414906
4.46,208.313833897527,-5.500009920885174,0.5272149804049441,-0.9042041039246904,1.4194169902664332e-05,9.766916140256532,4.7643945168499235e-06,0.0006383603020060052,2.6254917392012056e-07,209.96006659612337,-5.526936916269742,3.0729732251358195,-0.047014591187734156,3.0733328511871587,-1.3497144340118947
4.47,208.313833897527,-5.500009920885174,0.5272149804049441,-0.9043487976471788,1.4550970798456317e-05,9.766596954871932,4.656078196777723e-06,0.0006271871200684266,2.4139432778935476e-07,209.99075111093484,-5.5274070614540705,3.0639297371593477,-0.04701444567802617,3.0642904223248424,-1.349714295703133
4.48,208.313833897527,-5.500009920885174,0.5272149804049441,-0.9044875550031036,1.4887260848721558e-05,9.766295147627144,4.5496086133707085e-06,0.0006142283482718755,2.2043766304890983e-07,210.0213451839287,-5.5278772051664875,3.0548848616093167,-0.04701429680541769,3.0552466122710755,-1.3497141694016557
4.49,208.313833897527,-5.500009920885174,0.5272149804049441,-0.9046201070885305,1.5206691951420563e-05,9.766011141708075,4.444965768700885e-06,0.0005995943001329158,1.9972823842636718e-07,210.05184880153945,-5.528347347374207,3.0458386605384313,-0.04701414473849817,3.0462014831320725,-1.3497140549658044
4.5,208.313833897527,-5.500009920885174,0.5272149804049441,-0.9047462158211718,1.5512917506126762e-05,9.765745282462563,4.34206384699537e-06,0.0005833971316765335,1.7931033892252364e-07,210.08226195083404,-5.528817488045946,3.03679119838022,-0.04701398960932311,3.0371550993945893,-1.3497139522285482
4.51,208.313833897527,-5.500009920885174,0.5272149804049441,-0.9048656744244608,1.580949486966091e-05,9.765497839202775,4.240753011046351e-06,0.000565750382268605,1.5922371028513236e-07,210.11258461953412,-5.5292876271515645,3.027742541635975,-0.04701383151437442,3.0281075276129044,-1.349713861000082
4.5200000000000005,208.313833897527,-5.500009920885174,0.5272149804049441,-0.9049783068285998,1.6099816127083438e-05,9.765269006968374,4.140822511699135e-06,0.0005467685267394443,1.3950427491750772e-07,210.14281679603513,-5.529757764661717,3.0186927585676893,-0.04701367051621315,3.0190588361018094,-1.3497137810700204
4.53,208.313833897527,-5.500009920885174,0.5272149804049441,-0.9050839674382665,1.638725556932666e-05,9.765058908592135,4.042002432331676e-06,0.0005265665410302297,1.2018283590927443e-07,210.17295846942244,-5.530227900547517,3.0096419188933066,-0.04701350664365746,3.010009094631895,-1.3497137122103278
4.54,208.313833897527,-5.500009920885174,0.5272149804049441,-0.9051825401059568,1.6674960351967512e-05,9.764867596835616,3.943967243500541e-06,0.0005052594812002778,1.012858412234235e-07,210.20300962948437,-5.530698034780205,3.000590093492247,-0.047013339894053936,3.000958374135137,-1.3497136541778156
4.55,208.313833897527,-5.500009920885174,0.5272149804049441,-0.9052739379885203,1.696596342712843e-05,9.764695056844072,3.846339395354789e-06,0.00048296207849722134,8.283501573547277e-08,210.2329702667224,-5.531168167330847,2.9915373541123618,-0.047013170234419664,2.9919067464119067,-1.3497136067168476
4.5600000000000005,208.313833897527,-5.500009920885174,0.5272149804049441,-0.9053581020385412,1.726299171014257e-05,9.76454120847674,3.7486934988875407e-06,0.00045978834838729057,6.484796593246906e-08,210.2628403723584,-5.531638298170042,2.9824837730919764,-0.04701299760450256,2.982854283853087,-1.3497135695617002
4.57,208.313833897527,-5.500009920885174,0.5272149804049441,-0.9054350013624508,1.756866674913209e-05,9.76440590928295,3.6505599363251473e-06,0.00043585121962058703,4.7337360066838e-08,210.29261993833924,-5.532108427267653,2.973429423078352,-0.04701282191783507,2.9738010591585877,-1.3497135424393907
4.58,208.313833897527,-5.500009920885174,0.5272149804049441,-0.905504631152576,1.7885314680391864e-05,9.764288956937314,3.5514299758234515e-06,0.00041126217715163615,3.031142119698543e-08,210.32230895733846,-5.532578554592566,2.964374376766826,-0.04701264306468826,2.9647471450765637,-1.3497135250722256
4.59,208.313833897527,-5.500009920885174,0.5272149804049441,-0.9055670122212119,1.821481244797e-05,9.764190092284302,3.4507614692351e-06,0.0003861309247758254,1.377559197078748e-08,210.35190742275554,-5.533048680112472,2.955318706644614,-0.04701246091656378,2.9556926141473214,-1.3497135171793928
4.6000000000000005,208.313833897527,-5.500009920885174,0.5272149804049441,-0.9056221898667136,1.8559086888793405e-05,9.764109002265357,3.347981919443576e-06,0.0003605650657401861,-2.270630557784155e-09,210.3814153287125,-5.533518803793683,2.946262484745947,-0.047012275325694894,2.9466375384584818,-1.3497135184803681
4.61,208.313833897527,-5.500009920885174,0.5272149804049441,-0.9056702336764363,1.8919424671014184e-05,9.764045323211581,3.2424963662247526e-06,0.00033466980473403836,-1.7829971071006556e-08,210.41083267004828,-5.533988925600969,2.9372057824091824,-0.04701208613144818,2.9375819894022306,-1.3497135286961892
4.62,208.313833897527,-5.500009920885174,0.5272149804049441,-0.9057112349185997,1.9297061987239826e-05,9.763998643562143,3.133690773309305e-06,0.00030854766504960317,-3.2910247995201024e-08,210.44015944231063,-5.534459045497431,2.9281486700599966,-0.04701189316082831,2.928526037458553,-1.3497135475523725
